STRENGTH  PARA  CONS  RATE  CT  RT  ART  FAVOURABLE
2  1.0  0.75  0.4673311184939092  1.000  1.000  1.000  ['CT', 'RT', 'ART']
2  1.0  0.75  0.48172757475083056  1.000  1.000  1.000  ['CT', 'RT', 'ART']
2  1.0  0.75  0.4850498338870432  1.000  1.000  1.000  ['CT', 'RT', 'ART']
2  1.0  1.00  0.0045662100456621  0.460  0.720  0.660  ['RT', 'ART']
2  1.0  1.00  0.0228310502283105  0.740  0.200  0.460  ['CT']
2  1.0  1.00  0.0410958904109589  1.000  1.000  1.000  ['CT', 'RT', 'ART']
2  1.0  1.00  0.1598173515981735  1.000  0.800  1.000  ['CT', 'ART']
2  1.0  1.00  0.2968036529680365  1.000  0.960  1.000  ['CT', 'RT', 'ART']
2  1.0  1.00  0.6735159817351598  1.000  1.000  1.000  ['CT', 'RT', 'ART']
2  1.0  1.00  0.9634703196347032  1.000  1.000  1.000  ['CT', 'RT', 'ART']
2  1.0  1.00  0.9931506849315068  1.000  1.000  1.000  ['CT', 'RT', 'ART']
2  1.0  1.00  1.0  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.4  0.00  0.013888888888888888  0.760  0.540  0.800  ['CT', 'ART']
3  0.4  0.00  0.023148148148148147  0.900  0.860  0.920  ['CT', 'RT', 'ART']
3  0.4  0.25  0.036585365853658534  0.760  0.820  1.000  ['ART']
3  0.4  0.25  0.06097560975609756  1.000  0.900  1.000  ['CT', 'ART']
3  0.4  0.50  0.057692307692307696  1.000  0.760  0.960  ['CT', 'ART']
3  0.4  0.50  0.09615384615384616  1.000  0.920  1.000  ['CT', 'ART']
3  0.4  0.75  0.23076923076923078  1.000  0.760  1.000  ['CT', 'ART']
3  0.4  0.75  0.38461538461538464  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.4  1.00  0.6  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.4  1.00  1.0  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.6  0.00  0.00014467592592592592  0.020  0.020  0.100  ['CT', 'RT', 'ART']
3  0.6  0.00  0.0014467592592592592  0.250  0.270  0.270  ['CT', 'RT', 'ART']
3  0.6  0.00  0.0028935185185185184  0.380  0.480  0.400  ['CT', 'RT', 'ART']
3  0.6  0.00  0.006076388888888889  0.620  0.740  0.780  ['CT', 'RT', 'ART']
3  0.6  0.00  0.010127314814814815  0.860  0.860  0.880  ['CT', 'RT', 'ART']
3  0.6  0.00  0.010561342592592593  0.880  0.880  0.880  ['CT', 'RT', 'ART']
3  0.6  0.25  0.0006127450980392157  0.060  0.000  0.080  ['CT', 'RT', 'ART']
3  0.6  0.25  0.006127450980392157  0.960  0.600  0.800  ['CT']
3  0.6  0.25  0.012254901960784314  1.000  0.800  0.980  ['CT', 'ART']
3  0.6  0.25  0.025735294117647058  1.000  0.980  1.000  ['CT', 'RT', 'ART']
3  0.6  0.25  0.0428921568627451  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.6  0.25  0.044730392156862746  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.6  0.50  0.0016339869281045752  0.320  0.180  0.460  ['CT', 'ART']
3  0.6  0.50  0.016339869281045753  1.000  0.870  0.970  ['CT', 'ART']
3  0.6  0.50  0.032679738562091505  1.000  0.960  1.000  ['CT', 'RT', 'ART']
3  0.6  0.50  0.06862745098039216  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.6  0.50  0.11437908496732026  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.6  0.50  0.119281045751634  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.6  0.75  0.007142857142857143  1.000  0.940  1.000  ['CT', 'RT', 'ART']
3  0.6  0.75  0.07142857142857142  1.000  0.900  1.000  ['CT', 'ART']
3  0.6  0.75  0.14285714285714285  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.6  0.75  0.3  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.6  0.75  0.5  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.6  0.75  0.5214285714285715  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.6  1.00  0.0136986301369863  1.000  0.980  1.000  ['CT', 'RT', 'ART']
3  0.6  1.00  0.136986301369863  1.000  0.980  1.000  ['CT', 'RT', 'ART']
3  0.6  1.00  0.273972602739726  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.6  1.00  0.5753424657534246  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.6  1.00  0.958904109589041  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.6  1.00  1.0  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.8  0.00  4.8225308641975306e-05  0.040  0.020  0.020  ['CT', 'RT', 'ART']
3  0.8  0.00  0.00038580246913580245  0.080  0.120  0.100  ['CT', 'RT', 'ART']
3  0.8  0.00  0.00048225308641975306  0.220  0.120  0.120  ['CT', 'RT', 'ART']
3  0.8  0.00  0.0009645061728395061  0.340  0.240  0.180  ['CT', 'RT', 'ART']
3  0.8  0.00  0.00236304012345679  0.500  0.580  0.420  ['CT', 'RT', 'ART']
3  0.8  0.00  0.0033034336419753086  0.520  0.580  0.580  ['CT', 'RT', 'ART']
3  0.8  0.00  0.003616898148148148  0.580  0.660  0.600  ['CT', 'RT', 'ART']
3  0.8  0.00  0.003689236111111111  0.600  0.660  0.600  ['CT', 'RT', 'ART']
3  0.8  0.25  0.00027412280701754384  0.060  0.040  0.040  ['CT', 'RT', 'ART']
3  0.8  0.25  0.0021929824561403508  0.480  0.320  0.380  ['CT', 'RT', 'ART']
3  0.8  0.25  0.0027412280701754384  0.700  0.260  0.420  ['CT']
3  0.8  0.25  0.005482456140350877  0.960  0.520  0.660  ['CT']
3  0.8  0.25  0.01343201754385965  1.000  0.840  0.980  ['CT', 'ART']
3  0.8  0.25  0.018777412280701754  1.000  0.960  0.980  ['CT', 'RT', 'ART']
3  0.8  0.25  0.02055921052631579  1.000  0.960  1.000  ['CT', 'RT', 'ART']
3  0.8  0.25  0.020970394736842105  1.000  0.960  1.000  ['CT', 'RT', 'ART']
3  0.8  0.50  0.0008169934640522876  0.060  0.080  0.300  ['ART']
3  0.8  0.50  0.006535947712418301  0.820  0.900  0.940  ['CT', 'RT', 'ART']
3  0.8  0.50  0.008169934640522876  1.000  0.320  0.720  ['CT']
3  0.8  0.50  0.016339869281045753  1.000  0.520  0.940  ['CT', 'ART']
3  0.8  0.50  0.04003267973856209  1.000  0.980  1.000  ['CT', 'RT', 'ART']
3  0.8  0.50  0.0559640522875817  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.8  0.50  0.061274509803921566  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.8  0.50  0.0625  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.8  0.75  0.00468384074941452  1.000  0.960  1.000  ['CT', 'RT', 'ART']
3  0.8  0.75  0.03747072599531616  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.8  0.75  0.0468384074941452  1.000  0.780  1.000  ['CT', 'ART']
3  0.8  0.75  0.0936768149882904  1.000  0.920  1.000  ['CT', 'ART']
3  0.8  0.75  0.22950819672131148  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.8  0.75  0.32084309133489464  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.8  0.75  0.351288056206089  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.8  0.75  0.3583138173302108  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.8  1.00  0.013071895424836602  1.000  0.960  1.000  ['CT', 'RT', 'ART']
3  0.8  1.00  0.10457516339869281  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.8  1.00  0.13071895424836602  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.8  1.00  0.26143790849673204  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.8  1.00  0.6405228758169934  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.8  1.00  0.8954248366013072  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.8  1.00  0.9803921568627451  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.8  1.00  1.0  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  0.00  9.645061728395062e-06  0.000  0.000  0.020  ['CT', 'RT', 'ART']
3  1.0  0.00  4.8225308641975306e-05  0.020  0.020  0.000  ['CT', 'RT', 'ART']
3  1.0  0.00  8.680555555555556e-05  0.000  0.020  0.040  ['CT', 'RT', 'ART']
3  1.0  0.00  0.00033757716049382714  0.060  0.120  0.060  ['CT', 'RT', 'ART']
3  1.0  0.00  0.000626929012345679  0.140  0.220  0.140  ['CT', 'RT', 'ART']
3  1.0  0.00  0.0014226466049382716  0.240  0.400  0.320  ['CT', 'RT', 'ART']
3  1.0  0.00  0.002035108024691358  0.320  0.500  0.380  ['CT', 'RT', 'ART']
3  1.0  0.00  0.002097800925925926  0.360  0.520  0.380  ['CT', 'RT', 'ART']
3  1.0  0.00  0.0021122685185185185  0.360  0.520  0.380  ['CT', 'RT', 'ART']
3  1.0  0.25  7.507507507507507e-05  0.020  0.020  0.020  ['CT', 'RT', 'ART']
3  1.0  0.25  0.00037537537537537537  0.260  0.080  0.080  ['CT']
3  1.0  0.25  0.0006756756756756757  0.180  0.120  0.300  ['CT', 'RT', 'ART']
3  1.0  0.25  0.002627627627627628  0.620  0.360  0.480  ['CT', 'ART']
3  1.0  0.25  0.00487987987987988  0.840  0.560  0.760  ['CT', 'ART']
3  1.0  0.25  0.011073573573573574  1.000  0.800  0.980  ['CT', 'ART']
3  1.0  0.25  0.01584084084084084  1.000  0.880  0.980  ['CT', 'ART']
3  1.0  0.25  0.01632882882882883  1.000  0.880  0.980  ['CT', 'ART']
3  1.0  0.25  0.01644144144144144  1.000  0.880  0.980  ['CT', 'ART']
3  1.0  0.50  0.0003058103975535168  0.060  0.080  0.140  ['CT', 'RT', 'ART']
3  1.0  0.50  0.0015290519877675841  0.460  0.100  0.300  ['CT', 'ART']
3  1.0  0.50  0.0027522935779816515  0.800  0.820  0.840  ['CT', 'RT', 'ART']
3  1.0  0.50  0.010703363914373088  1.000  0.500  0.980  ['CT', 'ART']
3  1.0  0.50  0.019877675840978593  1.000  0.700  1.000  ['CT', 'ART']
3  1.0  0.50  0.04510703363914373  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  0.50  0.06452599388379204  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  0.50  0.06651376146788991  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  0.50  0.06697247706422019  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  0.75  0.0022148394241417496  0.640  0.880  0.940  ['RT', 'ART']
3  1.0  0.75  0.01107419712070875  1.000  0.240  0.820  ['CT']
3  1.0  0.75  0.019933554817275746  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  0.75  0.07751937984496124  1.000  0.960  1.000  ['CT', 'RT', 'ART']
3  1.0  0.75  0.14396456256921372  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  0.75  0.3266888150609081  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  0.75  0.4673311184939092  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  0.75  0.48172757475083056  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  0.75  0.4850498338870432  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  1.00  0.0045662100456621  1.000  0.960  1.000  ['CT', 'RT', 'ART']
3  1.0  1.00  0.0228310502283105  1.000  0.480  0.920  ['CT', 'ART']
3  1.0  1.00  0.0410958904109589  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  1.00  0.1598173515981735  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  1.00  0.2968036529680365  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  1.00  0.6735159817351598  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  1.00  0.9634703196347032  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  1.00  0.9931506849315068  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  1.0  1.00  1.0  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.4  0.00  0.013888888888888888  1.000  0.960  1.000  ['CT', 'RT', 'ART']
4  0.4  0.00  0.023148148148148147  1.000  0.980  1.000  ['CT', 'RT', 'ART']
4  0.4  0.25  0.036585365853658534  1.000  0.960  1.000  ['CT', 'RT', 'ART']
4  0.4  0.25  0.06097560975609756  1.000  0.980  1.000  ['CT', 'RT', 'ART']
4  0.4  0.50  0.057692307692307696  1.000  0.820  1.000  ['CT', 'ART']
4  0.4  0.50  0.09615384615384616  1.000  0.900  1.000  ['CT', 'ART']
4  0.4  0.75  0.23076923076923078  1.000  0.860  1.000  ['CT', 'ART']
4  0.4  0.75  0.38461538461538464  1.000  0.960  1.000  ['CT', 'RT', 'ART']
4  0.4  1.00  0.6  1.000  0.960  1.000  ['CT', 'RT', 'ART']
4  0.4  1.00  1.0  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  0.00  0.00014467592592592592  0.080  0.120  0.140  ['CT', 'RT', 'ART']
4  0.6  0.00  0.0014467592592592592  0.710  0.720  0.750  ['CT', 'RT', 'ART']
4  0.6  0.00  0.0028935185185185184  0.940  0.960  0.980  ['CT', 'RT', 'ART']
4  0.6  0.00  0.006076388888888889  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  0.00  0.010127314814814815  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  0.00  0.010561342592592593  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  0.25  0.0006127450980392157  0.600  0.240  0.220  ['CT']
4  0.6  0.25  0.006127450980392157  1.000  0.920  0.970  ['CT', 'ART']
4  0.6  0.25  0.012254901960784314  1.000  0.980  1.000  ['CT', 'RT', 'ART']
4  0.6  0.25  0.025735294117647058  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  0.25  0.0428921568627451  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  0.25  0.044730392156862746  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  0.50  0.0016339869281045752  0.600  0.320  0.820  ['ART']
4  0.6  0.50  0.016339869281045753  1.000  0.960  1.000  ['CT', 'ART']
4  0.6  0.50  0.032679738562091505  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  0.50  0.06862745098039216  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  0.50  0.11437908496732026  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  0.50  0.119281045751634  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  0.75  0.007142857142857143  1.000  0.880  1.000  ['CT', 'ART']
4  0.6  0.75  0.07142857142857142  1.000  0.890  1.000  ['CT', 'ART']
