STRENGTH  PARA  CONS  RATE  CT  RT  ART  FAVOURABLE
2  1.0  0.00  5.133915692567825e-06  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  5.271431291475892e-06  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  5.305810191202909e-06  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  5.7756551541388035e-06  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  5.807742127217352e-06  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  5.904003046452999e-06  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  6.3669722294434905e-06  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  6.417394615709782e-06  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  7.276539690792561e-06  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  7.334165275096893e-06  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  7.380003808066249e-06  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  7.428134267684072e-06  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  8.489296305924654e-06  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  8.556526154279709e-06  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  9.904179023578763e-06  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  1.0542862582951784e-05  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  1.0611620382405818e-05  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  1.2733944458886981e-05  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  1.2834789231419563e-05  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.00  1.4760007616132498e-05  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.25  7.301568984985352e-05  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.25  9.658932685852051e-05  0.020  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.25  0.00011195739110310872  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.25  0.00014603137969970703  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.25  0.00014927652147081163  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.25  0.00016098221143086752  0.013  0.007  0.000  ['CT', 'RT', 'ART']
2  1.0  0.25  0.00018781258000267876  0.020  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.25  0.0001919269561767578  0.020  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.25  0.00019470850626627603  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.25  0.00023990869522094727  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.25  0.00024147331714630127  0.013  0.013  0.000  ['CT', 'RT', 'ART']
2  1.0  0.25  0.0002759695053100586  0.000  0.020  0.000  ['CT', 'RT', 'ART']
2  1.0  0.25  0.00028171887000401813  0.000  0.020  0.000  ['CT', 'RT', 'ART']
2  1.0  0.25  0.0002897679805755615  0.020  0.020  0.020  ['CT', 'RT', 'ART']
2  1.0  0.25  0.00029206275939941406  0.000  0.000  0.020  ['CT', 'RT', 'ART']
2  1.0  0.25  0.00032196442286173504  0.020  0.020  0.020  ['CT', 'RT', 'ART']
2  1.0  0.25  0.00032451417711046006  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.25  0.00033039599657058716  0.000  0.000  0.020  ['CT', 'RT', 'ART']
2  1.0  0.25  0.00033587217330932617  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.25  0.0003380626440048218  0.030  0.000  0.005  ['CT', 'RT', 'ART']
2  1.0  0.25  0.0003622099757194519  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.25  0.0003650784492492676  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.25  0.0003838539123535156  0.020  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.25  0.00040245552857716876  0.020  0.020  0.000  ['CT', 'RT', 'ART']
2  1.0  0.25  0.0004172325134277344  0.020  0.020  0.020  ['CT', 'RT', 'ART']
2  1.0  0.25  0.0004225783050060272  0.000  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.25  0.0004478295644124349  0.020  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.25  0.00047981739044189453  0.027  0.007  0.000  ['CT', 'RT', 'ART']
2  1.0  0.25  0.00048294663429260254  0.017  0.020  0.014  ['CT', 'RT', 'ART']
2  1.0  0.25  0.0004867712656656901  0.027  0.013  0.007  ['CT', 'RT', 'ART']
2  1.0  0.25  0.0005634377400080363  0.020  0.013  0.007  ['CT', 'RT', 'ART']
2  1.0  0.25  0.0005841255187988281  0.040  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.25  0.0005997717380523682  0.020  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.25  0.0006036832928657532  0.012  0.000  0.008  ['CT', 'RT', 'ART']
2  1.0  0.25  0.0006571412086486816  0.020  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.25  0.0006607919931411743  0.000  0.020  0.020  ['CT', 'RT', 'ART']
2  1.0  0.25  0.0006717443466186523  0.020  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.25  0.0007244199514389038  0.005  0.010  0.007  ['CT', 'RT', 'ART']
2  1.0  0.25  0.0007301568984985352  0.020  0.007  0.013  ['CT', 'RT', 'ART']
2  1.0  0.25  0.0008279085159301758  0.060  0.020  0.000  ['CT', 'RT', 'ART']
2  1.0  0.25  0.0008344650268554688  0.020  0.020  0.020  ['CT', 'RT', 'ART']
2  1.0  0.25  0.0008396804332733154  0.030  0.012  0.002  ['CT', 'RT', 'ART']
2  1.0  0.25  0.0008451566100120544  0.018  0.007  0.007  ['CT', 'RT', 'ART']
2  1.0  0.25  0.0009658932685852051  0.040  0.030  0.020  ['CT', 'RT', 'ART']
2  1.0  0.25  0.0009735425313313802  0.040  0.020  0.020  ['CT', 'RT', 'ART']
2  1.0  0.25  0.0011268754800160725  0.060  0.040  0.020  ['CT', 'RT', 'ART']
2  1.0  0.25  0.0011995434761047363  0.060  0.020  0.020  ['CT', 'RT', 'ART']
2  1.0  0.25  0.0012073665857315063  0.060  0.020  0.020  ['CT', 'RT', 'ART']
2  1.0  0.25  0.0014488399028778076  0.080  0.040  0.020  ['CT', 'RT', 'ART']
2  1.0  0.25  0.0014603137969970703  0.040  0.020  0.020  ['CT', 'RT', 'ART']
2  1.0  0.25  0.0016793608665466309  0.080  0.040  0.020  ['CT', 'RT', 'ART']
2  1.0  0.50  0.00236304012345679  0.040  0.000  0.020  ['CT', 'RT', 'ART']
2  1.0  0.50  0.0031259645061728395  0.060  0.000  0.040  ['CT', 'RT', 'ART']
2  1.0  0.50  0.0036233281893004116  0.040  0.000  0.020  ['CT', 'RT', 'ART']
2  1.0  0.50  0.00472608024691358  0.180  0.020  0.020  ['CT']
2  1.0  0.50  0.0048311042524005485  0.060  0.000  0.000  ['CT', 'RT', 'ART']
2  1.0  0.50  0.005209940843621399  0.073  0.013  0.020  ['CT', 'RT', 'ART']
2  1.0  0.50  0.006078264317558299  0.080  0.000  0.000  ['CT']
2  1.0  0.50  0.00621141975308642  0.100  0.000  0.070  ['CT', 'ART']
2  1.0  0.50  0.006301440329218107  0.200  0.000  0.020  ['CT']
2  1.0  0.50  0.0077642746913580245  0.120  0.020  0.020  ['CT', 'RT', 'ART']
2  1.0  0.50  0.007814911265432099  0.080  0.033  0.053  ['CT', 'RT', 'ART']
2  1.0  0.50  0.008931327160493828  0.040  0.040  0.060  ['CT', 'RT', 'ART']
2  1.0  0.50  0.009117396476337448  0.080  0.020  0.020  ['CT', 'RT', 'ART']
2  1.0  0.50  0.009377893518518518  0.060  0.080  0.080  ['CT', 'RT', 'ART']
2  1.0  0.50  0.00945216049382716  0.220  0.040  0.020  ['CT']
2  1.0  0.50  0.010419881687242798  0.100  0.080  0.060  ['CT', 'RT', 'ART']
2  1.0  0.50  0.010502400548696845  0.080  0.040  0.040  ['CT', 'RT', 'ART']
2  1.0  0.50  0.010692756558641976  0.120  0.000  0.040  ['CT', 'ART']
2  1.0  0.50  0.010869984567901234  0.100  0.040  0.100  ['CT', 'RT', 'ART']
2  1.0  0.50  0.010940875771604939  0.160  0.060  0.100  ['CT', 'RT', 'ART']
2  1.0  0.50  0.011722366898148148  0.200  0.020  0.100  ['CT', 'ART']
2  1.0  0.50  0.011815200617283951  0.140  0.020  0.080  ['CT', 'RT', 'ART']
2  1.0  0.50  0.01242283950617284  0.140  0.000  0.100  ['CT', 'ART']
2  1.0  0.50  0.013024852109053497  0.220  0.020  0.060  ['CT']
2  1.0  0.50  0.013503086419753086  0.120  0.060  0.080  ['CT', 'RT', 'ART']
2  1.0  0.50  0.013676094714506173  0.200  0.020  0.100  ['CT', 'ART']
2  1.0  0.50  0.014493312757201646  0.120  0.040  0.100  ['CT', 'RT', 'ART']
2  1.0  0.50  0.015528549382716049  0.153  0.047  0.107  ['CT', 'RT', 'ART']
2  1.0  0.50  0.015629822530864198  0.154  0.083  0.123  ['CT', 'RT', 'ART']
2  1.0  0.50  0.015753600823045267  0.200  0.040  0.047  ['CT']
2  1.0  0.50  0.018234792952674897  0.157  0.063  0.093  ['CT', 'ART']
2  1.0  0.50  0.01890432098765432  0.180  0.020  0.120  ['CT', 'ART']
2  1.0  0.50  0.019410686728395063  0.340  0.020  0.160  ['CT']
2  1.0  0.50  0.019537278163580248  0.316  0.038  0.140  ['CT']
2  1.0  0.50  0.021267361111111112  0.240  0.040  0.040  ['CT']
2  1.0  0.50  0.021385513117283952  0.260  0.060  0.080  ['CT']
2  1.0  0.50  0.021739969135802468  0.200  0.060  0.200  ['CT', 'RT', 'ART']
2  1.0  0.50  0.023444733796296295  0.273  0.077  0.145  ['CT', 'ART']
2  1.0  0.50  0.023630401234567902  0.300  0.053  0.153  ['CT']
2  1.0  0.50  0.02679398148148148  0.240  0.100  0.160  ['CT', 'RT', 'ART']
2  1.0  0.50  0.02700617283950617  0.240  0.060  0.120  ['CT', 'ART']
2  1.0  0.50  0.027174961419753087  0.336  0.092  0.180  ['CT']
2  1.0  0.50  0.027352189429012345  0.270  0.122  0.175  ['CT', 'ART']
2  1.0  0.50  0.031259645061728396  0.300  0.110  0.170  ['CT', 'ART']
2  1.0  0.50  0.031507201646090534  0.300  0.100  0.120  ['CT']
2  1.0  0.50  0.036469585905349794  0.360  0.160  0.240  ['CT', 'RT', 'ART']
2  1.0  0.50  0.038821373456790126  0.400  0.060  0.240  ['CT', 'ART']
2  1.0  0.50  0.039074556327160496  0.440  0.100  0.260  ['CT', 'ART']
2  1.0  0.50  0.04688946759259259  0.460  0.180  0.300  ['CT', 'ART']
2  1.0  0.50  0.047260802469135804  0.440  0.160  0.260  ['CT', 'ART']
2  1.0  0.50  0.054349922839506175  0.480  0.200  0.360  ['CT', 'ART']
2  1.0  0.75  0.012280701754385965  0.340  0.060  0.180  ['CT', 'ART']
2  1.0  0.75  0.01624561403508772  0.220  0.060  0.080  ['CT', 'ART']
2  1.0  0.75  0.018830409356725145  0.460  0.260  0.200  ['CT', 'RT']
2  1.0  0.75  0.02456140350877193  0.560  0.100  0.320  ['CT']
2  1.0  0.75  0.02510721247563353  0.500  0.120  0.280  ['CT']
2  1.0  0.75  0.027076023391812865  0.553  0.080  0.187  ['CT']
2  1.0  0.75  0.031588693957115006  0.740  0.220  0.400  ['CT']
2  1.0  0.75  0.032280701754385965  0.520  0.110  0.290  ['CT']
2  1.0  0.75  0.03274853801169591  0.740  0.280  0.300  ['CT']
2  1.0  0.75  0.04035087719298246  0.520  0.300  0.380  ['CT', 'RT', 'ART']
2  1.0  0.75  0.0406140350877193  0.740  0.440  0.567  ['CT']
2  1.0  0.75  0.046416040100250626  0.620  0.160  0.340  ['CT']
2  1.0  0.75  0.04738304093567251  0.700  0.540  0.500  ['CT', 'RT', 'ART']
2  1.0  0.75  0.048736842105263155  0.600  0.200  0.300  ['CT']
2  1.0  0.75  0.04912280701754386  0.920  0.300  0.680  ['CT']
2  1.0  0.75  0.05415204678362573  0.700  0.160  0.300  ['CT']
2  1.0  0.75  0.05458089668615984  0.500  0.240  0.280  ['CT']
2  1.0  0.75  0.05557017543859649  0.700  0.460  0.700  ['CT', 'ART']
2  1.0  0.75  0.05649122807017544  0.700  0.500  0.720  ['CT', 'RT', 'ART']
2  1.0  0.75  0.05685964912280702  0.615  0.430  0.490  ['CT', 'RT', 'ART']
2  1.0  0.75  0.060921052631578945  0.580  0.340  0.500  ['CT', 'ART']
2  1.0  0.75  0.06140350877192982  0.620  0.340  0.560  ['CT', 'ART']
2  1.0  0.75  0.06456140350877193  0.660  0.220  0.520  ['CT', 'ART']
2  1.0  0.75  0.06769005847953216  0.880  0.280  0.600  ['CT']
2  1.0  0.75  0.07017543859649122  0.620  0.160  0.460  ['CT', 'ART']
2  1.0  0.75  0.07107456140350878  0.720  0.480  0.620  ['CT', 'ART']
2  1.0  0.75  0.07532163742690058  0.780  0.540  0.700  ['CT', 'ART']
2  1.0  0.75  0.08070175438596491  0.807  0.487  0.773  ['CT', 'ART']
2  1.0  0.75  0.0812280701754386  0.863  0.303  0.511  ['CT']
2  1.0  0.75  0.08187134502923976  0.867  0.380  0.727  ['CT', 'ART']
2  1.0  0.75  0.09476608187134503  0.820  0.570  0.683  ['CT']
2  1.0  0.75  0.09824561403508772  0.800  0.420  0.760  ['CT', 'ART']
2  1.0  0.75  0.10087719298245613  0.800  0.360  0.740  ['CT', 'ART']
2  1.0  0.75  0.10153508771929824  0.864  0.434  0.742  ['CT', 'ART']
2  1.0  0.75  0.11052631578947368  0.800  0.460  0.660  ['CT', 'ART']
2  1.0  0.75  0.11114035087719298  0.960  0.660  0.920  ['CT', 'ART']
2  1.0  0.75  0.11298245614035088  0.920  0.820  0.900  ['CT', 'RT', 'ART']
2  1.0  0.75  0.12184210526315789  0.887  0.635  0.770  ['CT', 'ART']
2  1.0  0.75  0.12280701754385964  0.887  0.560  0.893  ['CT', 'ART']
2  1.0  0.75  0.13924812030075187  0.980  0.640  0.740  ['CT']
2  1.0  0.75  0.14035087719298245  0.860  0.300  0.680  ['CT', 'ART']
2  1.0  0.75  0.1412280701754386  0.930  0.744  0.908  ['CT', 'ART']
2  1.0  0.75  0.14214912280701755  0.953  0.807  0.920  ['CT', 'ART']
2  1.0  0.75  0.1624561403508772  0.960  0.530  0.790  ['CT']
2  1.0  0.75  0.16374269005847952  0.940  0.560  0.820  ['CT', 'ART']
2  1.0  0.75  0.18953216374269005  1.000  0.780  0.960  ['CT', 'ART']
2  1.0  0.75  0.20175438596491227  1.000  0.640  0.960  ['CT', 'ART']
2  1.0  0.75  0.20307017543859648  1.000  0.680  0.960  ['CT', 'ART']
2  1.0  0.75  0.24368421052631578  1.000  0.840  0.960  ['CT', 'ART']
2  1.0  0.75  0.24561403508771928  1.000  0.840  1.000  ['CT', 'ART']
2  1.0  0.75  0.2824561403508772  1.000  0.940  1.000  ['CT', 'RT', 'ART']
2  1.0  1.00  0.04319654427645788  0.580  0.260  0.460  ['CT', 'ART']
2  1.0  1.00  0.05714285714285714  1.000  0.280  0.620  ['CT']
2  1.0  1.00  0.06623470122390208  0.760  0.440  0.800  ['CT', 'ART']
2  1.0  1.00  0.08639308855291576  0.980  0.400  0.760  ['CT']
2  1.0  1.00  0.08831293496520279  0.880  0.360  0.640  ['CT']
2  1.0  1.00  0.09523809523809523  0.960  0.220  0.580  ['CT']
2  1.0  1.00  0.1111111111111111  1.000  0.600  0.860  ['CT', 'ART']
2  1.0  1.00  0.11354520209811786  1.000  0.280  0.670  ['CT']
2  1.0  1.00  0.11519078473722102  1.000  0.440  0.640  ['CT']
2  1.0  1.00  0.14193150262264734  0.980  0.620  0.840  ['CT', 'ART']
2  1.0  1.00  0.14285714285714285  0.953  0.800  0.900  ['CT', 'ART']
2  1.0  1.00  0.16326530612244897  1.000  0.460  0.820  ['CT']
2  1.0  1.00  0.16666666666666666  1.000  0.780  0.940  ['CT', 'ART']
2  1.0  1.00  0.17142857142857143  1.000  0.500  0.820  ['CT']
2  1.0  1.00  0.17278617710583152  1.000  0.640  0.980  ['CT', 'ART']
2  1.0  1.00  0.19047619047619047  1.000  0.400  0.880  ['CT', 'ART']
2  1.0  1.00  0.1919846412287017  0.880  0.460  0.800  ['CT', 'ART']
2  1.0  1.00  0.19546436285097193  1.000  0.820  0.960  ['CT', 'ART']
2  1.0  1.00  0.19870410367170627  1.000  0.840  1.000  ['CT', 'ART']
2  1.0  1.00  0.2  0.995  0.965  0.975  ['CT', 'RT', 'ART']
2  1.0  1.00  0.21428571428571427  0.920  0.820  0.940  ['CT', 'RT', 'ART']
2  1.0  1.00  0.2159827213822894  0.940  0.620  0.960  ['CT', 'ART']
2  1.0  1.00  0.22709040419623572  1.000  0.420  0.900  ['CT', 'ART']
2  1.0  1.00  0.23809523809523808  1.000  0.560  0.900  ['CT', 'ART']
2  1.0  1.00  0.24683739586547362  1.000  0.400  0.860  ['CT', 'ART']
2  1.0  1.00  0.25  1.000  0.980  1.000  ['CT', 'RT', 'ART']
2  1.0  1.00  0.26493880489560834  1.000  0.920  1.000  ['CT', 'ART']
2  1.0  1.00  0.2838630052452947  1.000  0.740  1.000  ['CT', 'ART']
2  1.0  1.00  0.2857142857142857  0.997  0.723  0.977  ['CT', 'ART']
2  1.0  1.00  0.28797696184305255  1.000  0.700  0.960  ['CT', 'ART']
2  1.0  1.00  0.3333333333333333  1.000  0.990  0.993  ['CT', 'RT', 'ART']
2  1.0  1.00  0.34557235421166305  1.000  0.740  1.000  ['CT', 'ART']
2  1.0  1.00  0.35482875655661833  1.000  0.600  0.960  ['CT', 'ART']
2  1.0  1.00  0.35714285714285715  1.000  0.820  0.974  ['CT', 'ART']
2  1.0  1.00  0.38876889848812096  1.000  0.860  1.000  ['CT', 'ART']
2  1.0  1.00  0.39092872570194387  1.000  0.960  1.000  ['CT', 'RT', 'ART']
2  1.0  1.00  0.39740820734341253  1.000  0.960  1.000  ['CT', 'RT', 'ART']
2  1.0  1.00  0.42857142857142855  1.000  0.978  1.000  ['CT', 'RT', 'ART']
2  1.0  1.00  0.4319654427645788  1.000  0.873  1.000  ['CT', 'ART']
2  1.0  1.00  0.4897959183673469  1.000  0.980  1.000  ['CT', 'RT', 'ART']
2  1.0  1.00  0.49367479173094725  1.000  0.500  0.960  ['CT', 'ART']
2  1.0  1.00  0.49676025917926564  1.000  0.996  1.000  ['CT', 'RT', 'ART']
2  1.0  1.00  0.5  1.000  1.000  1.000  ['CT', 'RT', 'ART']
2  1.0  1.00  0.5714285714285714  1.000  0.910  1.000  ['CT', 'ART']
2  1.0  1.00  0.5759539236861051  1.000  0.940  1.000  ['CT', 'RT', 'ART']
2  1.0  1.00  0.6666666666666666  1.000  1.000  1.000  ['CT', 'RT', 'ART']
2  1.0  1.00  0.7096575131132367  1.000  0.880  1.000  ['CT', 'ART']
2  1.0  1.00  0.7142857142857143  1.000  0.960  1.000  ['CT', 'RT', 'ART']
2  1.0  1.00  0.8571428571428571  1.000  1.000  1.000  ['CT', 'RT', 'ART']
2  1.0  1.00  0.8639308855291576  1.000  0.980  1.000  ['CT', 'RT', 'ART']
2  1.0  1.00  0.9935205183585313  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.4  0.00  0.002197265625  0.060  0.080  0.040  ['CT', 'RT', 'ART']
3  0.4  0.00  0.0029296875  0.060  0.120  0.080  ['CT', 'RT', 'ART']
3  0.4  0.00  0.003662109375  0.100  0.154  0.106  ['CT', 'RT', 'ART']
3  0.4  0.00  0.00439453125  0.160  0.100  0.040  ['CT', 'RT', 'ART']
3  0.4  0.00  0.0054931640625  0.120  0.200  0.100  ['CT', 'RT', 'ART']
3  0.4  0.00  0.005859375  0.110  0.210  0.090  ['CT', 'RT', 'ART']
3  0.4  0.00  0.00732421875  0.164  0.216  0.188  ['CT', 'RT', 'ART']
3  0.4  0.00  0.0087890625  0.186  0.242  0.160  ['CT', 'RT', 'ART']
3  0.4  0.00  0.010986328125  0.231  0.269  0.221  ['CT', 'RT', 'ART']
3  0.4  0.00  0.0146484375  0.300  0.320  0.380  ['CT', 'RT', 'ART']
3  0.4  0.00  0.017578125  0.340  0.360  0.340  ['CT', 'RT', 'ART']
3  0.4  0.25  0.01171875  0.340  0.200  0.400  ['CT', 'RT', 'ART']
3  0.4  0.25  0.015625  0.260  0.360  0.420  ['CT', 'RT', 'ART']
3  0.4  0.25  0.01953125  0.414  0.466  0.451  ['CT', 'RT', 'ART']
3  0.4  0.25  0.0234375  0.580  0.360  0.560  ['CT', 'RT', 'ART']
3  0.4  0.25  0.029296875  0.512  0.600  0.552  ['CT', 'RT', 'ART']
3  0.4  0.25  0.03125  0.450  0.530  0.570  ['CT', 'RT', 'ART']
3  0.4  0.25  0.0390625  0.632  0.727  0.696  ['CT', 'RT', 'ART']
3  0.4  0.25  0.046875  0.614  0.638  0.714  ['CT', 'RT', 'ART']
3  0.4  0.25  0.05859375  0.783  0.820  0.797  ['CT', 'RT', 'ART']
3  0.4  0.25  0.078125  0.840  0.940  0.860  ['CT', 'RT', 'ART']
3  0.4  0.25  0.09375  0.800  0.880  0.860  ['CT', 'RT', 'ART']
3  0.4  0.50  0.028125  0.640  0.320  0.600  ['CT', 'ART']
3  0.4  0.50  0.0375  0.600  0.520  0.540  ['CT', 'RT', 'ART']
3  0.4  0.50  0.046875  0.766  0.757  0.703  ['CT', 'RT', 'ART']
3  0.4  0.50  0.05625  0.880  0.580  0.840  ['CT', 'ART']
3  0.4  0.50  0.0703125  0.916  0.804  0.840  ['CT', 'ART']
3  0.4  0.50  0.075  0.830  0.730  0.860  ['CT', 'RT', 'ART']
3  0.4  0.50  0.09375  0.979  0.912  0.965  ['CT', 'ART']
3  0.4  0.50  0.1125  0.968  0.886  0.970  ['CT', 'ART']
3  0.4  0.50  0.140625  0.996  0.944  0.987  ['CT', 'RT', 'ART']
3  0.4  0.50  0.1875  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.4  0.50  0.225  1.000  0.980  1.000  ['CT', 'RT', 'ART']
3  0.4  0.75  0.045  0.840  0.720  0.840  ['CT', 'RT', 'ART']
3  0.4  0.75  0.06  0.680  0.640  0.780  ['CT', 'RT', 'ART']
3  0.4  0.75  0.075  0.866  0.920  0.917  ['CT', 'RT', 'ART']
3  0.4  0.75  0.09  0.980  0.860  1.000  ['CT', 'ART']
3  0.4  0.75  0.1125  0.976  0.988  0.996  ['CT', 'RT', 'ART']
3  0.4  0.75  0.12  0.920  0.810  0.950  ['CT', 'ART']
3  0.4  0.75  0.15  1.000  0.993  1.000  ['CT', 'ART']
3  0.4  0.75  0.18  1.000  0.982  1.000  ['CT', 'RT', 'ART']
3  0.4  0.75  0.225  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.4  0.75  0.3  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.4  0.75  0.36  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.4  1.00  0.1  1.000  0.740  0.960  ['CT', 'ART']
3  0.4  1.00  0.13333333333333333  1.000  0.760  0.980  ['CT', 'ART']
3  0.4  1.00  0.16666666666666666  1.000  0.980  1.000  ['CT', 'RT', 'ART']
3  0.4  1.00  0.2  1.000  0.940  1.000  ['CT', 'RT', 'ART']
3  0.4  1.00  0.25  1.000  0.996  1.000  ['CT', 'RT', 'ART']
3  0.4  1.00  0.26666666666666666  1.000  0.990  1.000  ['CT', 'RT', 'ART']
3  0.4  1.00  0.3333333333333333  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.4  1.00  0.4  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.4  1.00  0.5  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.4  1.00  0.6666666666666666  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.4  1.00  0.8  1.000  1.000  1.000  ['CT', 'RT', 'ART']
3  0.6  0.00  0.0001544952392578125  0.020  0.000  0.000  ['CT', 'RT', 'ART']
3  0.6  0.00  0.000171661376953125  0.000  0.000  0.000  ['CT', 'RT', 'ART']
3  0.6  0.00  0.00020599365234375  0.000  0.000  0.000  ['CT', 'RT', 'ART']
3  0.6  0.00  0.0002574920654296875  0.000  0.000  0.010  ['CT', 'RT', 'ART']
3  0.6  0.00  0.000308990478515625  0.020  0.000  0.000  ['CT', 'RT', 'ART']
3  0.6  0.00  0.00034332275390625  0.000  0.000  0.030  ['CT', 'RT', 'ART']
3  0.6  0.00  0.00038623809814453125  0.000  0.020  0.040  ['CT', 'RT', 'ART']
3  0.6  0.00  0.0004119873046875  0.010  0.010  0.030  ['CT', 'RT', 'ART']
3  0.6  0.00  0.000514984130859375  0.012  0.005  0.021  ['CT', 'RT', 'ART']
3  0.6  0.00  0.00061798095703125  0.024  0.032  0.032  ['CT', 'RT', 'ART']
3  0.6  0.00  0.0006866455078125  0.020  0.000  0.000  ['CT', 'RT', 'ART']
3  0.6  0.00  0.0007724761962890625  0.026  0.026  0.049  ['CT', 'RT', 'ART']
3  0.6  0.00  0.00102996826171875  0.029  0.022  0.026  ['CT', 'RT', 'ART']
3  0.6  0.00  0.0012359619140625  0.060  0.040  0.060  ['CT', 'RT', 'ART']
3  0.6  0.25  0.0012359619140625  0.020  0.040  0.040  ['CT', 'RT', 'ART']
3  0.6  0.25  0.001373291015625  0.050  0.120  0.080  ['CT', 'RT', 'ART']
3  0.6  0.25  0.00164794921875  0.060  0.040  0.020  ['CT', 'RT', 'ART']
3  0.6  0.25  0.0020599365234375  0.070  0.085  0.052  ['CT', 'RT', 'ART']
3  0.6  0.25  0.002471923828125  0.040  0.060  0.060  ['CT', 'RT', 'ART']
3  0.6  0.25  0.00274658203125  0.110  0.120  0.110  ['CT', 'RT', 'ART']
3  0.6  0.25  0.00308990478515625  0.120  0.080  0.080  ['CT', 'RT', 'ART']
3  0.6  0.25  0.0032958984375  0.090  0.120  0.120  ['CT', 'RT', 'ART']
3  0.6  0.25  0.004119873046875  0.107  0.155  0.146  ['CT', 'RT', 'ART']
3  0.6  0.25  0.00494384765625  0.172  0.144  0.190  ['CT', 'RT', 'ART']
3  0.6  0.25  0.0054931640625  0.060  0.220  0.200  ['CT', 'RT', 'ART']
3  0.6  0.25  0.0061798095703125  0.180  0.200  0.217  ['CT', 'RT', 'ART']
3  0.6  0.25  0.00823974609375  0.150  0.291  0.291  ['CT', 'RT', 'ART']
3  0.6  0.25  0.0098876953125  0.260  0.280  0.360  ['CT', 'RT', 'ART']
3  0.6  0.50  0.00791015625  0.280  0.140  0.120  ['CT', 'RT', 'ART']
3  0.6  0.50  0.0087890625  0.215  0.225  0.210  ['CT', 'RT', 'ART']
3  0.6  0.50  0.010546875  0.360  0.220  0.240  ['CT', 'RT', 'ART']
3  0.6  0.50  0.01318359375  0.407  0.378  0.380  ['CT', 'RT', 'ART']
3  0.6  0.50  0.0158203125  0.480  0.360  0.300  ['CT', 'RT', 'ART']
3  0.6  0.50  0.017578125  0.450  0.470  0.380  ['CT', 'RT', 'ART']
3  0.6  0.50  0.019775390625  0.560  0.520  0.520  ['CT', 'RT', 'ART']
3  0.6  0.50  0.02109375  0.540  0.360  0.440  ['CT', 'RT', 'ART']
3  0.6  0.50  0.0263671875  0.657  0.548  0.594  ['CT', 'RT', 'ART']
