STRENGTH  PARA  CONS  RATE  CT  RT  ART  FAVOURABLE
4  0.6  0.50  0.1875  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  0.50  0.234375  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  0.75  0.01953125  0.940  0.940  0.920  ['CT', 'RT', 'ART']
4  0.6  0.75  0.20833333333333334  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  0.75  0.3125  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  0.75  0.4166666666666667  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  0.75  0.5  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  0.75  0.625  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  1.00  0.03125  0.960  1.000  0.980  ['CT', 'RT', 'ART']
4  0.6  1.00  0.3333333333333333  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  1.00  0.5  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  1.00  0.6666666666666666  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  1.00  0.8  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.6  1.00  1.0  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.8  0.00  0.0046846456825733185  0.320  0.460  0.460  ['CT', 'RT', 'ART']
4  0.8  0.00  0.008690357208251953  0.600  0.560  0.560  ['CT', 'RT', 'ART']
4  0.8  0.00  0.01303553581237793  0.740  0.800  0.840  ['CT', 'RT', 'ART']
4  0.8  0.00  0.019553303718566895  0.890  0.870  0.920  ['CT', 'RT', 'ART']
4  0.8  0.00  0.03128528594970703  0.960  0.960  1.000  ['CT', 'RT', 'ART']
4  0.8  0.00  0.032588839530944824  0.960  0.980  0.960  ['CT', 'RT', 'ART']
4  0.8  0.25  0.011104345321655273  0.800  0.800  0.840  ['CT', 'RT', 'ART']
4  0.8  0.25  0.020599365234375  0.940  0.920  0.980  ['CT', 'RT', 'ART']
4  0.8  0.25  0.0308990478515625  0.980  1.000  1.000  ['CT', 'RT', 'ART']
4  0.8  0.25  0.04634857177734375  1.000  1.000  0.990  ['CT', 'RT', 'ART']
4  0.8  0.25  0.07415771484375  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.8  0.25  0.07724761962890625  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.8  0.50  0.02368927001953125  0.960  0.920  0.980  ['CT', 'RT', 'ART']
4  0.8  0.50  0.0439453125  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.8  0.50  0.06591796875  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.8  0.50  0.098876953125  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.8  0.50  0.158203125  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.8  0.50  0.164794921875  1.000  1.000  1.000  ['CT', 'RT', 'ART']
4  0.8  0.75  0.05615234375  1.000  1.000  1.000  ['CT', 'RT', 'ART']
